ID,Data,Love,Joy,Surprise,Anger,Sadness,Fear
18243,ভাইয়া আদা রসুন কতটুকু দেয়া হয় এটা ভালো করে দেখালে খুব ভাল হত ,0,1,0,0,0,0
27919,বাংলাদেশ কোন সুন্দরী মেয়ে নাই ,0,0,0,1,0,0
21240,মেহদিকে রাখা ঠিক হয়নাই মমিনুল রাখা দরকার ছিলো ,0,0,0,1,0,0
3698,এক কথায় অস্থির  ,0,1,0,0,0,0
1722, টাকা হলে এইটা দাম ঠিক হয় ,0,0,0,1,0,0
23867,আজ এসব দৃশ্যর কারনে দেশের মানুষ নাটক সিনেমা থেকে মুখ ফিরিয়ে নিয়েছে আগে সিনেমা দেখতাম ফ্যামেলির সবাইকে নিয়ে এখন ঘরের বউকে নিয়ে দেখার যগ্য নাই  মুখ ফিরিয়ে নেয়ার এটাই কারন ,0,0,0,0,1,0
21163,যে আপনাকে অসফল বলছে ,0,0,0,1,0,0
25113,কে কে সেপ্টেম্বর   এ এই নাটক টা দেখছো ,0,1,0,0,0,0
27440,মেসি  ম্যাচ ভাল খেলে আজকের মেসি হন নাই ,1,0,0,0,0,0
13306,ভাইয়া বসে না থেকে আমার চ্যালেনের ভিডিও দেখুন মজা পাবেন  ,0,1,0,0,0,0
362,আপু আপনাকে কুভ সুন্দর লাগছে ,1,0,0,0,0,0
15032,আমার ফুফা হবেন ,1,0,0,0,0,0
25342,বউ সেজে রিয়া ,0,1,0,0,0,0
13053,ভাই এক দিন আমাকে ও নিয়ে যেতে পারেন ,0,1,0,0,0,0
723,খুব ভালো হইছে ,0,1,0,0,0,0
21506,তুমি খুব সুন্দর ,0,1,0,0,0,0
8042,হাজার হাজার হাজার বিপদন  ,0,1,0,0,0,0
20709,আবালের কৃত্রিম হাসি দেখলেই মেজাজ গরম হয়ে যায় ,0,0,0,0,1,0
19512,এই আম্পায়ার গুলো জানো জেল হয় আর তাদের জানো ক্রিকেট দুনিয়ায় আর না রাখা হয় ,0,0,0,0,1,0
4571,পৃথিবীতে যত রাষ্ট্র আছে সব থেকে নিকৃষ্ট রাষ্ট্র হল বাংলাদেশ ,0,0,0,1,1,0
17000,এতগুলো মানুষ ছিল সবাইকি বইয়ের চুরি করে এসেছিল বাজারে নাকি ,0,0,0,0,1,0
7718,বোন তুমি কাকে গালি দিচ্ছো আমি কিছু লেখি নাই আমার ফোন টা আমার এক ফ্রেন্ড এর কাছে ছিলো দুই দিন ওয় খারাপ কমেন্ট করসে ওর তরফ থেইকা আমি তোমার কাছে মাফ চাই তুমি আমার বোনের মত তাই ওরে মাফ কইরা দিও আমি ওরে পাইলেই পিটামু আমার ও মা বোন আসে আর আমি কোরআনে হাফেজ  আমি কোন সময় বাঝে কমেন্ট করি না আমার তরফ থেইকা  ,0,0,0,1,0,0
17326,গান টা শোনার সাথে সাথে শরীরের লোম গুলা দাঁড়িয়ে গেল ,0,1,0,0,0,0
7797,শুধু ভোট একটিবার দিয়া দেখিতে পারো অনেক জ্বালা ,0,0,0,1,0,0
20599,পুরো গানটার মাধ্যমে আমাদের সমাজের অসহায়দের কথা তুলে ধরা হয়েছে তুলে ধরা হয়েছে দেশের কথাহ্যা আমি একমত এটা শেরা গান ,0,1,0,0,0,0
5385,তৌহিদ আফ্রিদি তোমাকে বলছি গণপিটুনি ও ছেলে ধরা ভেবে রিনুকে মেরে ফেলা হয়েছে আমি শুনেছি এক ভদ্রলোক রিনার মেয়েকে লন্ডনে নিয়ে পড়াশোনা করাবে কতটুকু সত্য জানিনা তবে তোমাকে বলছি পারলে দয়া করে উনার ভবিষ্যৎ তো তুমি দেখো যদি তোমাকে আল্লাহ সাহায্য তোমাকে শক্তি দেয় ,0,1,0,0,0,0
779,পুলিশের গাড়ীতে আগুন ,0,0,1,1,0,0
12442,নতুন দেশ হয়েছে মোর নাপাকইস্তানের মুখে লাথি মেরে তাড়িয়ে দিয়েছি পশ্চিম তীরে মুক্ত হয়েছি পাখির মত ,0,1,0,0,0,0
15999,আমি তুমি খুব সুন্দর একটা ছবি ,0,1,0,0,0,0
4447,বন্ধু তুমি একা হলে আমাই দিও ডাক ,0,1,0,0,0,0
17162,চলে যায় সময়ের আগেই হোন রাজনৈতিক নেতা ,0,1,0,0,0,0
9792,শুধু এটা না আরো কোন কোন জায়গায় এমন কারখানা আছে সব বন্ধ করে দিতে হবে ,0,0,0,0,1,0
3304,কিছু কিছ জিনিস এতো ভালো লাগে জা প্রকাশ করা ঝাই না সত্যি 🤔🤔 ,0,1,0,0,0,0
24645,আমাদের ময়মনসিংহ শুটিং করা হইছে ,0,1,0,0,0,0
8053,আমি কি করছি কুকুরটাকে দেখতে চাই না ,0,0,0,0,1,0
6591,ভাই ময়মনসিংহে আপার কোনো ব্লগ নেই একটা ব্লগ হলে ভালো হত ,0,1,0,0,0,0
16935,মাশাআল্লাহ বেবি গুলো অনেক সুন্দর ,0,1,0,0,0,0
12698,কত বড় বজ্জাত মহিলা না জানি কত মানুষের জীবনকে নষ্ট করে দিয়েছে এর কঠিন থেকে কঠিনতম শাস্তি হওয়া উচিত ধন্যবাদ র্যাব বাহিনীকে  ,0,0,0,0,1,0
22123,চমক ভাইয়া ইঞ্জিনিয়ারিং থিউরি কেমনে মজা করে পড়া যায় ,0,0,1,0,0,0
27105,নিয়ম কানুন মেনে দিতে হবে শুধু শুধু না জেনে জীবন দিলে কোন লাভ হবে না ,0,0,0,1,0,0
18878,দূরে সরিয়ে রাখে  তখন তার কোন প্রতিবাদ করো না ,0,0,0,1,0,0
27073,ভাই ছ্যাকা খেয়েছ নাকি ,0,0,1,0,0,0
16234,বাংলাদেশের সব বাজে গান ,0,0,0,1,0,0
22275,লাস্ট এর কুকুর টা নকল ছিল  কাহিনী ভালই কিন্তু এখান ওখান থেকে কপি করা ,0,1,0,0,0,0
19354,পালাবে সে কোন আকাশে  জোনাক পোকা বলে ছিল মরে ,0,1,0,0,0,0
1366,যারা এতোকিছু ভাবে না শুধু খোজে আবেগ ভরা কিছু কথা আর সুর আমি দুই দলের জন্যেই আছি প্রথম্ দল আমাকে শিল্পের উৎকর্ষতা সাধনের দিকে এগিয়ে নেয় ,1,0,0,0,0,0
15935,বড় কিছু তোমার কথাগুলো ,0,1,0,0,0,0
8985,আর বলব না মেয়েটা খুশি হয়ে আবার পাখিটাকে জিজ্ঞেস করল আচ্ছা আমি যদি রাতে ঘরে একজন প্রেমিক নিয়ে ঢুকি ,0,1,0,0,0,0
27731,ওদের কঠিন ফাঁসি চাই ,0,0,0,0,1,0
1904, টা সাবস্ক্রাইব করছি ভাইয়া ,1,0,0,0,0,0
1353,কিশোরদের বিশ্বকাপ খেলার মধ্য দিয়ে জাপানে ক্রিকেটের বিস্তার ঘটবে ,0,1,0,0,0,0
1183,এলাকার মাতবর গুলি এই সব কিছুর জন্ন দাই ,0,0,0,0,1,0
25227,সন্ত্রাসে আওয়ামী লীগের সব পা চাটা কুত্তা হইছে দেশে কোনো গণতন্ত্র নাই সব আওয়ামী লীগ সন্ত্রাসী ভরে গেছে সব সালা জারজ এর বাচ্চার মত ব্যবহার বলছি না বিএনপি ভালো কিন্তু আজ সোনার বাংলার এই পরিস্থিতি কেন ,0,0,0,0,1,0
15365,উৎসাহ উদ্দীপনা যুগিয়েছিল ,1,1,0,0,0,0
19528,শুধু গল্পেএগিয়ে যাচ্ছে দেশ বাস্তবে বালডা হচ্ছে ,0,0,0,0,1,0
22989,ভাই বাগের গর্জনটা কিন্তু সেই ,0,1,0,0,0,0
3826,নাটক এর কাহিনীটা ভালো এবং অনেক অনেক ভালো ছিল কিন্তু শেষের অংশটা ছাড়া আরেফিন ওমি জনপ্রিয়তার মাঝে অপসংস্কৃতি তে ঢুকে যাচ্ছেন অনুরোধ থাকবে ঘোরে থাকবেন না অন্যদের নাটক গুলো দেখুন আপনার নাটকের শেষে যে ড্রেস দিয়ে নাচিয়েছেন অভিনেত্রীকে তাহসান এর স্পর্শে তুমি মতো নাটকগুলো দেখুন ,1,0,0,0,0,0
16353,আমাকে বলা হয়েছিল এই সব ছেলেরা কিছু দিন থাকার পর হাড়িয়ে যায় ,0,0,0,1,0,0
15527,বেহায়া ভেবে মনেমনে গালি দিচ্ছিল সেই বল্টু একটা টু শব্দ না করে তার পুরোটা প্যাকেট ওর সাথে শেয়ার করেছে  এমনকি শেষ টুকরোটা পর্যন্ত  ,0,0,1,1,0,0
22904,কুত্তার বাচ্চারা মানুষ না এদের মত মানুষ এর জন্য দেশের এত বদনাম ,0,0,0,0,1,0
9637,সবাই ভালো ছিল কিন্ত সাফা খবিশ এর জন্য ডিসলাইক দিসি ,0,0,0,0,1,0
3452,সত্যি ভাই আপনাকে প্রশংসা করার মত ভাষা খুজে পাচ্ছি না খুব ভালো লাগলো  ,1,1,0,0,0,0
10821,তাবিব ভাই এক টা কবি ,1,1,0,0,0,0
391,তোমরা দুই বোন অনেক ভালো অনেক ভালো লাগে ভালো থেকো আপু সব সময় ,1,0,0,0,0,0
15903,পলাশ তোমারে আমার অনেক ভালো লাগে  ,1,1,0,0,0,0
19407,রবী অঘাত পয়শাওয়ালা ,0,0,1,0,0,0
25459,পান্জাবি আমি দিবো ,0,1,0,0,0,0
12191,আসসালামু আলাইকুম সবাইকে পাচ ওয়াক্ত নামাজ পরার অনুরোধ রইলো ,1,1,0,0,0,0
1585,ধুৱ বাজে নাটক ভাল হয় নাই ,0,0,0,0,1,0
7621,এই মেয়টা এতো খারাপ হয়েছে জে বলার বায়রে আল্লাহর জেনো সবাইকে হেদায়েত দেয় ,0,0,0,0,1,0
22430,নাটকটা যেমন তেমন সাফা কবির কে দেখে আর ভালো লাগলো নানাস্তিক ,0,0,0,0,1,0
26896,বালের গান গায় সব কপি অভিনয় সালার কন থাকি ,0,0,0,0,1,0
12155,এতো বাজে হবে কখনো ভাবি নাই ,0,0,0,1,1,0
21628,তুমি আনন্দে কাঁদো ভালবাসায় তুমি তোমায় সব দুঃখ লুকীয়ে রেখেছো হাঁসি ,0,0,0,1,0,0
13740,গরজে ওটো বাংলাদেশ সাবাস বাংলাদেশ ,1,0,0,0,0,0
16229,বাংলাদেশ সুষ্ঠ নির্বাচন গতো সাত বছর ধরে হয়  ,0,1,1,0,0,0
9648,আর আমার কাছে যদি ভালো লাগে তাহলে আমি ওর সাথে লাভ করব কারন আমি এইরকম মেয়েই খুজতেছিলাম ,1,1,0,0,0,0
11046,সময় টিভির স্টুডিওর উপস্থাপক এত দুর্বল হলে কেমনে হবে  এইটা ও কি দলীয় লোক প্রয়োজনে রিহার্সাল দেন এত দেখি পুরাই গোপালী ,0,0,0,0,1,0
3092,দেখে ভাল লাগছে ,0,1,0,0,0,0
18560,নওশিন আপুকে এতো সুন্দর লাগছে মাশাল্লাহ  ,0,1,0,0,0,0
19598,অবশ্যই পারবে যদি ইনজুরিকে জয় করতে পারেন ,0,1,0,0,0,0
19437,কি আয়মান ভাইয়া আনসার টা পাইলাম না ,0,0,0,1,0,0
16005,হা সেই রুকুম ,0,1,0,0,0,0
14796,আমার মত কে কে হাস তাছেন ,0,1,0,0,0,0
10134,অস্থির ছিলো ভাই ,0,1,0,0,0,0
16463,ভাই আমি তোমাকে খুব ভালোবাসি আমি তোমার সাথে দেখা করতে চাই ,1,0,0,0,0,0
4723,গ্রাফিকস অ্যান্ড এডিটিং খুবি খারাপ ,0,0,0,1,1,0
22806,সভাপতিঃ দেশরত্ন শেখ হাসিনা ,0,1,0,0,0,0
25195,তাদের বিচার করে জরিমানা ও জেল তার পর সম্পদ বাজে আপ্ত করা হোক  ,0,0,0,0,1,0
428,বীর মুক্তিযোদ্ধা মরহুম শাহ্জাহান আলী চাচার আজ মৃত্যু বার্ষিকী ,0,0,0,1,0,0
15847,লালবাগ চষে বেড়াতে ইচ্ছে তোমার হয় না এ আমি বিশ্বাস করি না ,0,0,1,0,0,0
13473,অসম্ভবকে সম্ভব করলেন আপনি ,0,1,0,0,0,0
16193,এটা ফুটবল এটা চমৎকার ও আবেগপূর্ণ খেলা ছিল মেসিঃ ধন্যবাদ বন্ধুআমি মনে করি ,0,1,0,0,0,0
2079,প্রতিভা আছে ছেলেটার ,0,1,0,0,0,0
3095,তাহসান ভাইয়ের স্পেশালিটি হলোভাইয়ের নাটকগুলোতে ভাইয়ের অস্থির গানগুলো শুনতে পাওয়া যাবে ,1,1,0,0,0,0
23836,আরো কিছু গান গাওয়ানো হোক তাকে দিয়ে ,1,0,0,0,0,0
9083,সাবাশ বাংলাদেশ  এগিয়ে জাও  ,0,1,0,0,0,0
3842,বাংলাদেশ ভালোবাসার জন্য আপনাকে ধন্যবাদ ,1,1,0,0,0,0
27829,প্রতিদিন ব্যবহার করব আর লাবণ্যর সঙ্গে আমার যে ভালোবাসা সে রইল দিঘি  সে ঘরে আনবার নয় ,1,0,0,1,0,0
9342,কথা দিলাম লাভ না হলেও ক্ষতি হবেনা   একদা এক ব্যক্তি লেখা পড়ছিল হঠাৎ সে ব্যক্তি বলে উঠল ,0,0,1,0,0,0
26347,যেমন রুপ তেমন সাহস ,0,0,1,0,0,0
24604,ধন্যবাদ মাননীয় প্রধানমন্ত্রী ,0,1,0,0,0,0
14849,নাটকটা খুব অসাধারন এবং মজাদার  ,0,1,0,0,0,0
11583,আইনমন্ত্রী আবারও বলবে এসব বিরোধীদলের ষড়যন্ত্র ,0,0,0,0,1,0
18640,কিন্তু  মাস পরই সেখান থেকে অব্যাহতি মিলে তাঁর এরপর একে একে হয়েছেন ট্রেনের পরিষ্কার কর্মী ,0,1,0,0,0,0
4443,নোয়াখালী অাসবেন প্লিজ ,0,1,0,0,0,0
6966,আফ্রিদি ভাইয়ের জন্য অনেক অনেক  ,1,0,0,0,0,0
7461,এই গানের গায়ক কে পেলে হইতো ছি ছি ছি দেহ দিলা মন দিলা না নাউজুবিল্লাহ আল্লাহ তুমি এদের হেদায়েত দাও ,0,0,0,0,1,0
1907,নাইম খেলেছে খেলার মতো আর বাকিরা মাঠে  মিনিট করে জকিং করার জন্য নেমেছিল ,0,0,0,0,1,0
17912,যখন ইমরল আউট হয়েছিল তখন তার ভুলের কারনে সে আউট হয়েছিলতার ওই সময় ওই সটটা খেলা এত জরুরি ছিল নাসে আস্তে আস্তে  রান করে তার  রান করতে পারতো কিন্তু আমাদের ব্যাটম্যানদের একটা সমস্যা হায় হুতাশ যত দিন পর্যন্ত তারা ধৈর্য্য ধরে খেলবে না ততদিন কোন দিন উন্নতি করতে পারবে না ,0,0,0,1,1,0
3740,অনিমেষ আইচের লেখা কাহিনীগুলো আর ভালো ছিলোতারপরও জমজ  ভালো লাগছে ,0,1,0,0,0,0
7915,মন ছুয়ে গেলো ,1,1,0,0,0,0
1521,সোদির জেদ্দার এয়ারপোর্টে মালয়েশিয়ার লোকাল এয়ারপোর্টের সমাম ও হবেনা আর আপনে বলতেছেন যেটা কিনা আন্তর্জাতিক এয়ারপোর্টে কুয়ালালামপুরের এই টা কথা মিয়া এক মাথায় চেরে দিলে আরেক মাথায় যেতে এর মধ্যে আপনার দুই বার খাইতে হবে ,0,0,1,0,0,0
20084,মামা খেলা হবে ,0,1,0,0,0,0
26820,চাদ আমায় এখনো অন্ধ করে ,0,0,0,1,0,0
11988,একদম বাজে ফালতু নাটক ,0,0,0,0,1,0
18314,এটা কেও কিছু মনে করেননা এটা বঙ্গবন্ধুর স্বপ্ন ছিল ,0,0,0,1,0,0
12208,মাস গড়ায়একে অপরের ব্যাপারে জানাশুনাও হয়ে যায় রহিম থাকে ঢাকাতে আর মরিয়ম চট্টগ্রামেরহিম সবে মাস্টার্স পাশ করেছে ,0,1,0,0,0,0
5761,খুব ভাল লাগল অনেক মজা পাইলাম অনেক কিছু শিখলাম ধন্যবাদ আরমার চমক ভাইয়া  ,1,1,0,0,0,0
21179,শাক দিয়ে মাছ ঢাকা ,0,0,1,0,1,0
16273,আল্লাহ আমাদের সকল গুনাহসমূহ মাফ করুক নিয়মিত নামাজ ,0,0,0,0,0,1
3154,এটা ভালো হয় নি  এটা আঁশা করি নি ,0,0,0,1,0,0
15293,তোমার ভালোবাসার মানুষের ভালো লাগবে বলে তুমি করো ,1,0,0,0,0,0
26923,বাবার পাশে দাড়িয়ে তাঁর হাতটা ধরে বলি ,1,1,0,0,0,0
2838,আপনাদের জন্য আমি দোয়া করি আপনাদের পরিবার ভালো থাকে যেন তৌফিক ভাই আপনি আরো আরো ভিডিও সুন্দর সুন্দর বানান তোমার ভিডিও আমার খুব ভালো লাগে কলকাতা দেখানোর জন্য অনেক অনেক শুভেচ্ছা অনেক অনেক অভিনন্দন জানাচ্ছি আমি ,1,1,0,0,0,0
26756,এক টা নাটক বানাইসেন ভাইএই লাল্টূ মার্কা পুলার সাথে এই টাইপ মেয়ে কখনই প্রেম করবে নাপ্রেম হওয়ার পরের ঘটনা দেখাইসেন প্রেম ত হবেই না্ আর আপনি প্রেম এর পরের ঘটনা দেখাইসেনকবে যে আপ নারা এই সব ব্যাপার গুলার ব্যাপারে সিরিয়াস হবেন ,0,0,0,0,1,0
18927,ভেতর থেকে একটা তাগিদ অনুভব করলো পালিয়ে যাওয়ার আনুর পরিবারের তেমন কেউ ছিল না ,0,0,0,1,0,0
12301,হাসিনা লিপ্সটিক মাইরা ঠোট লাল টুকটুক করে ফেলসে ,0,1,0,0,0,0
22065,ভাই আপনার সাথে দেখা করার খুব একটা ইচ্ছে হয় ,1,0,0,0,0,0
15162,যে আপনাকে আপনার মায়ের মতোই যত্নে আগলে রাখবে ,1,0,0,0,0,0
19118,তোমাকে অনেক ভাল লাগে ,1,0,0,0,0,0
18053,চমক ভাই ভবিষ্যতে আপনার বানানো একটি নাটক দেখতে চাই ,0,1,0,0,0,0
2442,যাই হারিয়ে সেই ভালো লাগার দিনে ,1,1,0,0,0,0
24014,আফ্রিদি ভাই ওয়াও এগিয়ে যাও ,0,1,0,0,0,0
2557,সেই হইছে রাহাত ভাই পারভেজ ভাই আর মিউজিক এ যারা ছিলেন ,0,1,0,0,0,0
10285,কাবিলাকে মনে হল আরফান নিশু ভাইয়ের মত হওয়ার চেস্টা করছে ,0,1,0,0,0,0
21152,ভাই রোস্টটা তেমন কড়া হইলনা কেনো ,0,0,0,1,0,0
2104,আল্লাহ কে ভয় করেন সবাই ,0,0,0,0,0,1
23810,খুব সুন্দর গান ভাই ললনা ,0,1,0,0,0,0
12972,এই শালীর ঘরের শালী একদম লরবিনা চুপ থাক ,0,1,0,0,1,0
13189,আমি বাংলা মায়েরই সন্তান মুক্তিযুদ্ধ জাদুঘর সূত্রে জানা গেছে ,0,1,0,0,0,0
23307,শামিমের জাগায় ফারহান থাকলে ভালো লাগতো ,0,0,0,1,0,0
8015,কেন তুমি চলে যাচ্ছ তাঁকে না পাবার বেদনায় তুমি ছেলে ,0,0,0,1,0,0
23496,নৌকায় ভোট দিন ,0,1,0,0,0,0
4384,মোহামেডান নিয়ে মারামারি করে  ক্যাম্পাস নিয়ে মারামারি করে  কনসার্টের টিকেট নিয়ে ফাইট করে  যতো সহজে এরা বিভিন্ন চ্যাটিং এপসের নাম বলতে পারে ,0,0,0,0,1,0
21280,কি নাটক ভাই এটা একটা নাটক হলো ,0,0,0,0,1,0
25047,আমাদের ভোলাই নাটোক ,0,1,0,0,0,0
5461,সত্যি অসাধারণ একটি নাটক তার চাইতে বেশি সুন্দর লাগে মেজিক টা ,1,1,0,0,0,0
2233,মিডিয়া এতদিন কোথায় ছিল মিডিয়া কেন কোন নিউজ বের করে আনতে পারেনা ঘটনা ঘটার পর তারা এতো মাতামাতি করে কেন তাহলে এদেশে এতোগুলো টিভি চ্যানেলের দরকার কি ,0,0,0,0,1,0
6543,রাজু ভাইয়ের সাথে কোনো তুলোনা নাই ,1,1,0,0,0,0
22636,কেউ দয়া করে বাংলাদেশের বিমান দিয়ে যাতায়াত করবেন না আমাদের জীবনের দাম আছে ,0,0,0,0,0,1
512,সবাইকে জানিয়েই প্রেম করবেন নাসিরের সেই গার্লফ্রেন্ড সুবাহ ,0,0,1,0,0,0
8207,দূর এসব দেখার চাইতে পাতাকা গান শুনা অনেক ভালো ,0,0,0,0,1,0
22437,ভাই অনেক ফানি ভিডিও  ,0,1,0,0,0,0
8883,জিহাদি হুজুরের বিজ্ঞাপন থেকে প্রথম শুনছি ,0,1,0,0,0,0
27879,তুমি কি বুজতে পারো  আমি বাতাস হয়ে তোমার চুলে খেলা করি ,1,0,0,0,0,0
6120,যদি এই নরপশুর বিচার না হয় এই দেশে তাহলে আর কারো বিচার হবেনা এই দেশে এই দেশের কখনোই সুস্থ বিচার পাওয়া যাবেনা যতদিন এই দেশে বুদ্ধি প্রতিবন্ধী বিকলঙ্গ রাজনীতিবিদ মেরুদন্ডহীন সরকারঘুষখোর পুলিশ বাহিনীহারামখোর বিচারক দুর্নীতিবাজ মন্ত্রী আমলা সচিবদের চরিত্র এবং মনমানসিকতার পরিবর্তন না হয় তাহলে এই দেশের সাধারণ জনগণেরও চরিত্র এবং মনমানসিকতার পরিবর্তন হবেনা যেখানেই অপরাধ সেখানেই পুলিশ নামের ভিন্ন গ্রহের হারামখোর ঘুষখোরদের রমরমা ব্যবসা শুরু হয় যায় আবার সেই অপরাধীদেরকে বাঁচানোর জন্য রাজনৈতিক প্রতিবন্ধী বিকলাঙ্গ মেরুদণ্ডহীন রাজনীতিবিদরা তদবির বানিজ্যে মহামারি রোগে আক্রান্ত হয়ে পড়ে রক্ষক যেখানে ভক্ষক সেখানে তো খুন খারাবি মারামারি ফাটাফাটি খুনাখুনি চুরি ডাকাতি লুটপাট ধর্ষণ বলৎকার শ্লীলতাহানি অপহরণ নারী পাচার পতিতাবৃত্তিতে বাধ্য করা এগুলো এখন সাধারণ মানুষের জন্য নিত্যদিনের ভোগান্তি হয়ে গেছে ,0,0,0,1,1,0
8159,সবাস বাগেরা সাবাস গর্জে উঠো শুভ কামনা ,1,1,0,0,0,0
2087,দুনিয়া কোন বিমানও তার উপর দিয়ে যেতে পারেনি কুদরতী দৃষ্টিকোণ থেকেও তার অবস্থান এমনই যে ,0,0,1,0,0,0
20226,প্রত্যয় কে কিউট লাগতেছে ,0,1,0,0,0,0
14426,কুয়োর ব্যাং সমুদ্র মর্ম কি বুঝবে ,0,0,0,0,1,0
17015,ভাল্লাগছে আফ্রিদিযদিও আমি তোর হেটার্স ছিলামকিন্তু আজ থেকে ফ্যান হয়ে গেলাম ,0,1,0,0,0,0
23235,আমার জীবনে দেখা সেরা শিক্ষক আপনি আজ আমার এস এস সি পরীক্ষার ফলালল প্রকাশিত হয়েছে আলহামদুলিল্লাহজি পি এ পেয়েছি আমি নবম  দশম শ্রেণিতে কোনো প্রাইভেট টিউটরের কাছে পড়িনি আপনার লেকচারগুলো ফলো করতাম আমি আপনার কাছে চিরকৃতজ্ঞ আমিও আপনার পেশনটা আমার লাইফে বেছে নিয়েছি দোয়া করবেন যাতে সাকসেসফুল হই আর আশা করি আমার কমেন্টের রিপ্লাই দিবেন ,0,1,0,0,0,0
19452,ওটা হলো চারটে অ্যাসটেরিকস  বল্টু  হাহা  হয় নাই ,0,1,0,0,0,0
10116,আলহামদুলিল্লাহ আপরিদি এতে বুজা গেচে কতটা ভাল পরিবারে ছেলে আপরিদি মত জেন ভাল পয়সা অলা মানুষ জেন টোকাই ছেলে মেয়ে দের পিছনে কিছু হলেপ করে জেন ,0,1,0,0,0,0
11372,পুরাই ফাটিয়ে দিছেন ভাই রোস্ট টা পুরাই আগুন ছিলো ,0,1,0,0,0,0
1615,অপর্ণা ছাড়া কোন নাইকা ছিল না  ,0,0,0,0,1,0
16749,আফ্রিদি ভাই আপনি খুব ভালো ,0,1,0,0,0,0
3315,কিছু কিছু কথা আছে যা মানুষেরা বুঝে না বা বুঝার চেষ্টা করে নাআমার কথাটি হচ্ছে আজ রানা ভাইরার হয়েছে দেখে আপনি বা সব সেলিবেটিরা তাকে চিনছেসব মানুষরা তাকে বুঝছে কিন্তু রানা যেই গানটি গাচ্ছে বা যাদের জন্য গাচ্ছে তারা তো আর কোনো উপকার পাচ্ছে নাপাচ্ছে শুধু রানাআজ যদি রানা ভাইরার না হত বা সাধারন মানুষ হিসেবে থাকত তাহলে সে এত সুবিধা পেত নাতাকে ফেলে দিতকথাটা তিতা হলেও এটাই সত্যআমি কোনো অপমান করছি নাআমি বলতে চাচ্ছি সুধু সেলিবেটিদের ভালবাসবে কেন তাছারা বাসা যায় না আমি আজ একথাটি বলছি দেশের মানুষের দুলবলতার জন্যযানি কথাটি কেউ পরবে না কি জানি না তবুও বল্লাম যদি একজন দেখে আমার কথাটি মন থেকে বুঝতে পারে আমার কোনে কথায় যদি রাগ করেন আমাকে মাফ করবেন ,0,0,0,1,0,0
16859,দেহ দিলা মনটা দিলা নাখুবই আপত্তিকর কথা ,0,0,0,1,0,0
11376,আওয়ামিলীগ সরকার উন্নয়নের রোল মডেল ,1,0,0,0,0,0
14344,শালা হাহা রিয়েক্টটা কিসের জন্য ইউটিউবে দেয় নাই ,0,0,0,0,1,0
7853,তৌহিদ আফ্রিদি তুমিতো অনেক ভালো ইসলামিক মাইন্ডের মানুষ তো এই ছেলেটা সেলিব্রিটি হয়েছে তাকে নিয়ে নিজের ভিউয়ার্স বাড়ানোর চেয়েও যদি অন্য আরেকটা পথশিশুকে লেখাপড়ার দায়ভার নিতে বা সেলিব্রিটি বানাতে তাহলে আরেকটু খুশি হতাম ,0,1,0,0,0,0
12563,উফফ নাটকের ড্রোন শট গুলো পুরাই অস্থির  ,0,1,0,0,0,0
9195,মুশফিকুর রহিম কে সম্মানের সহিত অপমান করে দিল ,0,0,0,1,0,0
6368,শোন তুই আমার শালি আমি তোর দুলাভাই হা হা হা 🤣🤣🤣 ,0,1,0,0,0,0
14190,ওপরে নিচে নট গুডনট বেটার ,0,1,0,0,0,0
6995,সময় টিভি বান্চুত টিভি এটা কি খেলামজাটিআরপি বাড়ানোর জন্য আবার ইউটিউব চুদাচ্ছোবান্চুত টিভি ,0,0,0,0,1,0
10167,সেবার সব বোলার ফিল্ডার এভাবে কাতলা মাছের মত বল ধরতে গড়াগড়ি দিতেসিল আজ ইম্রুল ব্রো হয়ত জাতীয় দলে নেই ,0,0,0,1,0,0
24362,ঢাকা সহ প্রতিটি শহরে ভাল মানুষ থেকে ছিনতাইচাদাবাজবাটপার এই সব মানুষ ই বেসিদেশ টার সততা বলে আর কিছুই রইল না ,0,0,0,1,1,0
25422,ভাইয়া আমাদের সাতলা শাপলা দেখতে আসেন ,0,1,0,0,0,0
26003, তারিখে বিজয়ীদের সাথে যোগাযোগ করা হবে  রবি থেকে তোমার কাছে এই গানের কোড ,0,1,0,0,0,0
24978,ল্যাওরা গরিব পুটকি মাইরা খাওয়ার নতুন ধান্ধা ,0,0,0,0,1,0
5667,আমি জানি না এই ভিডিওটি কয় বার জানি দেখলাম হিসাব নাই আর আমার বয়সও কম ,0,1,0,0,0,0
12914,অনেক ভালো লাকছে অভিনয়টা আপু ,0,1,0,0,0,0
13618,গান টা খুবেই ভাল লাগলো ,0,1,0,0,0,0
2482,অনেক মযা পাইলাম নাটক টা দেখে ব্যাচেলর ঈদ এর টিম মেম্বার দের ঈদ মোবারক জানাই ,0,1,0,0,0,0
6954,তাই তোমার কি পরিচয় দিব সমাজের কাছে  সুখ  সেটা একটা কবিতা থেকেও জন্ম নিতে পারে কোন অর্থ বহন করে না ,0,0,0,1,0,0
1652,আফ্রিদি তুমি অনেক ম্যাচিউর হয়ে গেছো খুব দায়িত্বশীল একটা সিদ্ধান্ত নিয়েছো একজন সোশ্যাল ইনফ্লুয়েন্সার হিসেবে তোমার এই কাজকে হাইলি এপ্রিশিয়েট করি  ,1,1,0,0,0,0
